MainTopic,SubTopic,Book,Chapter,Verse,Verses

Food,Manna,Exodus,,,"16:31; 16:33; 16:35"
Food,Manna,Numbers,,,"11:6-7, 11:9"
Food,Manna,Deuteronomy,,,"8:3; 8:16"
Food,Manna,Joshua,,,"5:12"
Food,Manna,Nehemiah,,,"9:20"
Food,Manna,Psalms,,,"78:24"
Food,Manna,John,,,"6:31; 6:49; 6:58"
Food,Manna,Hebrews,,,"9:4"
Food,Manna,Revelation,,,"2:17"
